UPM,NVIVI,NHOGA,DPTO,DPTO_NOMBRE,AREA,AREA_DESC,TOTAL,V23A1,TIENE_INTERNET,V23C1,V23C2,EDAD_JEFE,SEXO_JEFE_DESC,ANIOS_ESTUDIO_JEFE,NIVEL_EDUC_JEFE,CAT_OCUP_JEFE_DESC,IPCM,QUINTIL_ING,DECIL_ING,FACTOR
28546,33,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,86,Mujer,4.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,996267.552442527,2,3,25
28560,11,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,1.0,66,Hombre,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,2910492.04052099,5,9,35
28560,18,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,26,Hombre,2.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1354884.22575977,3,5,39
28560,22,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,42,Hombre,7.0,2. Básica completa (6-9 años),Empleado/a privado/a,2639515.19536904,4,8,37
28560,23,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,44,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1806512.30101303,3,6,45
28560,28,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,50,Hombre,0.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1103979.73950796,2,4,30
28560,32,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,49,Hombre,0.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1756331.40376267,3,6,51
28560,46,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,31,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1146771.29840811,2,4,42
28560,49,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,43,Mujer,2.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,846765.799324652,1,2,25
28560,51,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,41,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,698685.359382539,1,2,30
28563,2,1,15,Pdte. Hayes / Resto,1,Urbana,3,6,0,,,66,Mujer,8.0,2. Básica completa (6-9 años),Inactivo/No aplica,770002.392916969,1,2,53
28563,15,1,15,Pdte. Hayes / Resto,1,Urbana,1,6,1,6.0,1.0,53,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,2489231.87365399,4,8,47
28563,19,1,15,Pdte. Hayes / Resto,1,Urbana,2,6,0,,,38,Mujer,9.0,2. Básica completa (6-9 años),Doméstico/a,1742462.3115578,3,6,49
28563,37,1,15,Pdte. Hayes / Resto,1,Urbana,2,6,1,1.0,6.0,41,Mujer,4.0,1. Básica incompleta (0-5 años),Doméstico/a,2016277.81765973,3,6,63
28563,41,1,15,Pdte. Hayes / Resto,1,Urbana,3,6,1,1.0,6.0,90,Hombre,9.0,2. Básica completa (6-9 años),Inactivo/No aplica,5578990.93682701,5,10,57
28563,42,1,15,Pdte. Hayes / Resto,1,Urbana,5,6,1,1.0,6.0,42,Hombre,5.0,1. Básica incompleta (0-5 años),Cuenta propia,701429.630677198,1,1,62
28563,43,1,15,Pdte. Hayes / Resto,1,Urbana,2,6,0,,,65,Mujer,4.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,3251766.57095,5,9,36
28563,54,1,15,Pdte. Hayes / Resto,1,Urbana,2,6,0,,,43,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1219723.61809046,2,4,57
28563,57,1,15,Pdte. Hayes / Resto,1,Urbana,4,6,0,,,26,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,398277.099784639,1,1,64
28570,1,1,15,Pdte. Hayes / Resto,1,Urbana,5,6,0,,,76,Mujer,2.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,928066.176470587,1,2,59
28570,2,1,15,Pdte. Hayes / Resto,1,Urbana,4,6,0,,,34,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,739393.38235294,1,2,51
28570,11,1,15,Pdte. Hayes / Resto,1,Urbana,5,6,1,1.0,6.0,37,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,1896722.5,3,6,49
28570,31,1,15,Pdte. Hayes / Resto,1,Urbana,4,6,0,,,43,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1372200.35632808,2,4,46
28570,41,1,15,Pdte. Hayes / Resto,1,Urbana,5,1,1,1.0,6.0,59,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleador/a,1322919.24019608,2,4,59
28570,43,1,15,Pdte. Hayes / Resto,1,Urbana,7,1,1,1.0,6.0,56,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,1965159.48879552,3,6,54
28570,70,1,15,Pdte. Hayes / Resto,1,Urbana,2,6,0,,,81,Hombre,5.0,1. Básica incompleta (0-5 años),Cuenta propia,2369458.33333333,4,7,61
28570,79,1,15,Pdte. Hayes / Resto,1,Urbana,4,1,1,1.0,6.0,47,Mujer,16.0,4. Superior (13+ años),Empleado/a público/a,2932077.20588235,4,8,46
28578,48,1,15,Pdte. Hayes / Resto,1,Urbana,3,6,0,,,77,Mujer,0.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,716892.609197044,1,1,78
28578,50,1,15,Pdte. Hayes / Resto,1,Urbana,4,6,0,,,65,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,2602279.51347522,4,8,70
28578,52,1,15,Pdte. Hayes / Resto,1,Urbana,4,6,0,,,48,Hombre,8.0,2. Básica completa (6-9 años),Cuenta propia,533071.010248903,1,1,70
28578,53,1,15,Pdte. Hayes / Resto,1,Urbana,2,6,0,,,41,Hombre,7.0,2. Básica completa (6-9 años),Empleado/a privado/a,2477510.98096633,4,8,66
28578,54,1,15,Pdte. Hayes / Resto,1,Urbana,5,6,1,1.0,6.0,42,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1151433.38213763,2,3,83
28578,69,1,15,Pdte. Hayes / Resto,1,Urbana,3,6,1,1.0,6.0,49,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1238735.57240372,2,4,87
28578,78,1,15,Pdte. Hayes / Resto,1,Urbana,4,6,0,,,37,Mujer,10.0,3. Media/Bachillerato (10-12 años),Doméstico/a,863067.349926796,1,2,95
28578,88,1,15,Pdte. Hayes / Resto,1,Urbana,6,6,1,1.0,6.0,56,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1402907.5158614,2,4,76
28585,6,1,15,Pdte. Hayes / Resto,1,Urbana,6,6,0,,,58,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,2303392.9578544,4,7,45
28585,10,1,15,Pdte. Hayes / Resto,1,Urbana,3,6,0,,,29,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,740722.697318006,1,2,58
28585,11,1,15,Pdte. Hayes / Resto,1,Urbana,4,1,1,1.0,6.0,48,Hombre,14.0,4. Superior (13+ años),Empleador/a,3454624.36332614,5,9,70
28585,18,1,15,Pdte. Hayes / Resto,1,Urbana,3,6,0,,,66,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,6308923.6111111,5,10,45
28585,31,1,15,Pdte. Hayes / Resto,1,Urbana,6,1,1,1.0,6.0,42,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,1827905.03666826,3,6,45
28585,38,1,15,Pdte. Hayes / Resto,1,Urbana,6,6,0,,,37,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,730699.233716474,1,2,54
28585,42,1,15,Pdte. Hayes / Resto,1,Urbana,6,6,1,1.0,6.0,29,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1234300.46695402,2,4,45
28585,44,1,15,Pdte. Hayes / Resto,1,Urbana,2,6,0,,,72,Hombre,5.0,1. Básica incompleta (0-5 años),Cuenta propia,996197.305675285,2,3,39
28591,7,1,15,Pdte. Hayes / Resto,1,Urbana,3,1,0,,,57,Mujer,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,3075333.33333333,5,9,74
28591,15,1,15,Pdte. Hayes / Resto,1,Urbana,1,6,1,6.0,1.0,35,Hombre,6.0,2. Básica completa (6-9 años),Doméstico/a,3660000.0,5,9,87
28591,27,1,15,Pdte. Hayes / Resto,1,Urbana,5,6,0,,,57,Mujer,0.0,1. Básica incompleta (0-5 años),Doméstico/a,1039157.55036307,2,3,70
28591,34,1,15,Pdte. Hayes / Resto,1,Urbana,3,6,0,,,66,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,2000000.0,3,6,61
28591,43,1,15,Pdte. Hayes / Resto,1,Urbana,1,6,0,,,80,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1650000.0,3,5,62
28591,52,1,15,Pdte. Hayes / Resto,1,Urbana,4,1,1,1.0,6.0,72,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1870000.0,3,6,49
28591,63,1,15,Pdte. Hayes / Resto,1,Urbana,2,6,1,1.0,6.0,70,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a público/a,1900000.0,3,6,57
28591,65,1,15,Pdte. Hayes / Resto,1,Urbana,7,6,0,,,38,Mujer,10.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1130145.52380952,2,3,66
28591,74,1,15,Pdte. Hayes / Resto,1,Urbana,5,6,1,1.0,6.0,34,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,6332094.8,5,10,60
28591,77,1,15,Pdte. Hayes / Resto,1,Urbana,1,6,1,1.0,6.0,25,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,4000000.0,5,9,58
28591,82,1,15,Pdte. Hayes / Resto,1,Urbana,1,6,1,6.0,1.0,49,Mujer,4.0,1. Básica incompleta (0-5 años),Doméstico/a,4179166.66666667,5,9,48
28594,2,1,15,Pdte. Hayes / Resto,6,Rural,3,1,0,,,55,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,5049216.28356068,5,10,20
28594,16,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,70,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1163211.74850443,2,4,13
28594,19,1,15,Pdte. Hayes / Resto,6,Rural,8,6,0,,,36,Mujer,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1575812.78978225,3,6,31
28594,23,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,30,Mujer,11.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1685170.85032305,3,6,25
28594,40,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,39,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,5974156.49676958,5,10,47
28594,41,1,15,Pdte. Hayes / Resto,6,Rural,10,6,0,,,47,Mujer,1.0,1. Básica incompleta (0-5 años),Cuenta propia,1322199.72818857,3,5,34
28594,42,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,38,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1502890.60756162,3,5,32
28594,44,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,61,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,871231.155778897,2,3,29
28610,1,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,6.0,1.0,36,Hombre,13.0,4. Superior (13+ años),Cuenta propia,3128038.5,5,9,20
28610,2,1,15,Pdte. Hayes / Resto,6,Rural,7,6,0,,,36,Hombre,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1375313.28571429,3,5,21
28610,7,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,70,Hombre,3.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1450000.0,3,5,12
28610,8,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,19,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,3400000.0,5,9,22
28610,9,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,36,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,4800000.0,5,10,33
28610,11,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,52,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,3800000.0,5,9,18
28610,12,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,50,Hombre,3.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,2500000.0,4,8,15
28622,4,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,32,Mujer,9.0,2. Básica completa (6-9 años),Empleador/a,1475731.0,3,5,22
28622,5,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,59,Hombre,18.0,4. Superior (13+ años),Empleado/a público/a,4502083.33333333,5,10,28
28622,7,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,41,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1706798.25,3,6,30
28622,10,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,65,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1394152.76485502,3,5,22
28622,16,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,33,Mujer,11.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2925731.0,5,9,24
28622,20,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,62,Hombre,5.0,1. Básica incompleta (0-5 años),Cuenta propia,898121.13514366,2,3,23
28622,31,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,68,Hombre,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1057205.55555556,2,3,22
28622,35,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,28,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,3300000.0,5,9,27
28622,36,1,15,Pdte. Hayes / Resto,6,Rural,3,1,1,1.0,6.0,29,Hombre,14.0,4. Superior (13+ años),Empleado/a público/a,3442397.66666667,5,9,29
28622,38,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,61,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,2000000.0,4,7,26
28622,41,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,44,Hombre,10.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1199788.5,2,4,20
28625,3,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,45,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,2328938.5787737,4,8,28
28625,5,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,52,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,5274394.52843773,5,10,37
28625,23,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,61,Mujer,4.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,899311.46925846,2,3,29
28625,25,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,68,Mujer,0.0,1. Básica incompleta (0-5 años),Doméstico/a,2067019.43844493,4,7,24
28625,28,1,15,Pdte. Hayes / Resto,6,Rural,7,6,1,1.0,6.0,27,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleador/a,1603405.18121979,3,6,34
28625,40,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,41,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,2995680.34557236,5,9,23
28625,46,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,24,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,1252360.81113511,2,4,37
28625,56,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,51,Mujer,4.0,1. Básica incompleta (0-5 años),Empleador/a,11483441.324694,5,10,30
28625,68,1,15,Pdte. Hayes / Resto,6,Rural,7,6,1,1.0,6.0,39,Mujer,12.0,3. Media/Bachillerato (10-12 años),Doméstico/a,1498196.80139875,3,5,32
28625,69,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,23,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,1479746.41414687,3,5,26
28625,86,1,15,Pdte. Hayes / Resto,6,Rural,1,6,0,,,78,Mujer,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1318099.35205184,3,5,21
28631,3,1,15,Pdte. Hayes / Resto,6,Rural,5,1,1,1.0,6.0,46,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,7763290.56372548,5,10,25
28631,7,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,34,Hombre,9.0,2. Básica completa (6-9 años),Empleador/a,7301624.55106112,5,10,36
28631,8,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,6.0,78,Mujer,6.0,2. Básica completa (6-9 años),Empleador/a,3545750.89871196,5,9,21
28631,12,1,15,Pdte. Hayes / Resto,6,Rural,5,1,1,1.0,6.0,31,Hombre,4.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,3636795.58823529,5,9,43
28631,13,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,60,Hombre,8.0,2. Básica completa (6-9 años),Cuenta propia,3516224.22312807,5,9,21
28631,14,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,53,Hombre,9.0,2. Básica completa (6-9 años),Empleador/a,37156799.2263393,5,10,28
28631,19,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,32,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,7808481.77015733,5,10,39
28631,20,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,34,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2804595.58823529,5,9,35
28654,2,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,59,Hombre,4.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1567947.86650679,3,6,22
28654,4,1,15,Pdte. Hayes / Resto,6,Rural,2,1,1,1.0,6.0,30,Hombre,17.0,4. Superior (13+ años),Empleado/a privado/a,32936988.3842925,5,10,23
28654,5,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,49,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,10186744.4444444,5,10,26
28654,10,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,35,Hombre,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1130887.29016786,2,4,29
28654,12,1,15,Pdte. Hayes / Resto,6,Rural,2,1,1,1.0,6.0,30,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,10353106.8345323,5,10,20
28654,14,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,23,Hombre,9.0,2. Básica completa (6-9 años),Empleador/a,17419323.0215827,5,10,44
28654,16,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,35,Hombre,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1244037.35491606,2,4,25
28654,18,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,27,Hombre,3.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,893944.031986345,2,3,29
28654,19,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,27,Hombre,15.0,4. Superior (13+ años),Empleador/a,12360365.2517985,5,10,32
28654,20,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,1.0,24,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,27024879.7633093,5,10,35
28654,21,1,15,Pdte. Hayes / Resto,6,Rural,2,1,1,1.0,6.0,55,Hombre,7.0,2. Básica completa (6-9 años),Empleador/a,28305651.5287769,5,10,19
28663,8,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,60,Hombre,0.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1129160.14229824,2,4,29
28663,9,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,46,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,3208579.79502197,5,9,42
28663,13,1,15,Pdte. Hayes / Resto,6,Rural,4,6,0,,,43,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1675366.03221084,3,6,35
28663,14,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,53,Hombre,7.0,2. Básica completa (6-9 años),Empleador/a,13806962.237677,5,10,24
28663,18,1,15,Pdte. Hayes / Resto,6,Rural,3,1,1,1.0,6.0,30,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,20581676.1077265,5,10,33
28663,20,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,1.0,55,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,2251397.6524658,4,8,32
28663,23,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,72,Hombre,5.0,1. Básica incompleta (0-5 años),Empleador/a,27924112.0580026,5,10,20
28663,24,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,44,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,3731497.07174232,5,9,29
28663,25,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,75,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,36121695.4917034,5,10,23
28663,29,1,15,Pdte. Hayes / Resto,6,Rural,3,1,1,1.0,6.0,35,Hombre,7.0,2. Básica completa (6-9 años),Empleador/a,16048370.7092891,5,10,31
28663,30,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,32,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1485691.64274837,3,5,33
28663,34,1,15,Pdte. Hayes / Resto,6,Rural,2,1,1,1.0,6.0,56,Hombre,9.0,2. Básica completa (6-9 años),Empleador/a,51980769.5827234,5,10,31
28681,2,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,60,Hombre,8.0,2. Básica completa (6-9 años),Empleador/a,2477202.1036532,4,8,21
28681,6,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,6.0,1.0,50,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,3623325.91529075,5,9,25
28681,10,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,1.0,6.0,39,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,8219996.80944408,5,10,36
28681,11,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,40,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1692677.67408472,3,6,25
28681,20,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,24,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2049054.98007897,4,7,33
28681,27,1,15,Pdte. Hayes / Resto,6,Rural,4,6,1,1.0,6.0,54,Hombre,2.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,817297.798516394,1,2,26
28681,28,1,15,Pdte. Hayes / Resto,6,Rural,3,6,1,6.0,1.0,24,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,527941.457047142,1,1,34
28681,30,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,20,Mujer,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,1325515.97272075,3,5,51
28681,32,1,15,Pdte. Hayes / Resto,6,Rural,3,1,0,,,25,Hombre,10.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2306082.75879398,4,8,22
28681,33,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,20,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2588801.14860015,4,8,45
28697,4,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,6.0,53,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,802894.35600579,1,2,25
28697,6,1,15,Pdte. Hayes / Resto,6,Rural,2,6,0,,,57,Hombre,15.0,4. Superior (13+ años),Empleador/a,10398081.2932144,5,10,55
28697,7,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,62,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,2042487.97033286,4,7,27
28697,9,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,68,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,551989.869753981,1,1,37
28697,11,1,15,Pdte. Hayes / Resto,6,Rural,6,6,0,,,63,Hombre,5.0,1. Básica incompleta (0-5 años),Cuenta propia,1312406.51923771,3,5,32
28697,16,1,15,Pdte. Hayes / Resto,6,Rural,5,6,1,1.0,6.0,51,Hombre,8.0,2. Básica completa (6-9 años),Empleado/a privado/a,1338782.12850941,3,5,34
28697,17,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,45,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a público/a,2112671.53079274,4,7,28
28697,18,1,15,Pdte. Hayes / Resto,6,Rural,5,1,0,,,37,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,13641040.2298321,5,10,28
28697,30,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,38,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,11117646.3857047,5,10,33
28697,31,1,15,Pdte. Hayes / Resto,6,Rural,5,1,1,1.0,6.0,36,Hombre,9.0,2. Básica completa (6-9 años),Empleador/a,4552340.74529668,5,10,37
28717,1,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,57,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,11148757.5136346,5,10,37
28717,2,1,15,Pdte. Hayes / Resto,6,Rural,5,6,0,,,33,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1148260.63218391,2,4,28
28717,3,1,15,Pdte. Hayes / Resto,6,Rural,2,1,1,1.0,6.0,56,Mujer,8.0,2. Básica completa (6-9 años),Inactivo/No aplica,10096403.4482758,5,10,20
28717,4,1,15,Pdte. Hayes / Resto,6,Rural,3,1,1,1.0,6.0,39,Hombre,9.0,2. Básica completa (6-9 años),Empleador/a,2864673.1321839,5,9,29
28717,11,1,15,Pdte. Hayes / Resto,6,Rural,2,6,1,1.0,6.0,63,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,3070331.29317046,5,9,22
28717,13,1,15,Pdte. Hayes / Resto,6,Rural,6,6,1,1.0,6.0,37,Hombre,9.0,2. Básica completa (6-9 años),Empleador/a,1826748.08429118,4,7,29
28717,19,1,15,Pdte. Hayes / Resto,6,Rural,1,6,1,1.0,1.0,51,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,12809622.0243404,5,10,36
28724,8,1,15,Pdte. Hayes / Resto,6,Rural,4,1,1,1.0,6.0,34,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,17722324.7557887,5,10,31
28724,9,1,15,Pdte. Hayes / Resto,6,Rural,2,1,1,1.0,6.0,64,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,30508307.6015627,5,10,25
28724,10,1,15,Pdte. Hayes / Resto,6,Rural,3,6,0,,,33,Hombre,3.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1572334.78051134,3,6,40
28724,12,1,15,Pdte. Hayes / Resto,6,Rural,5,1,1,1.0,6.0,46,Hombre,9.0,2. Básica completa (6-9 años),Empleador/a,5625320.18627116,5,10,36
